name,description,address,city,state,postcode,country,phone,website,email,monday,tuesday,wednesday,thursday,friday,saturday,sunday,tags,extra,lat,lng,hours
COVID Collection Clinic,500 Hospital Drive,Wetumpka,AL,36092,"","",32.5522566,-86.1863584,7:00 AM - 7:00 PM - Monday - Friday
Cullman Regional Screening Site,1958 Alabama Highway 157,Cullman,AL,35058,"","",34.23135318,-86.73788446,10:00 AM to 2:00 PM - Monday - Friday
DeKalb Regional Medical Center POBs,"421 Medical Center Drive, SW",Fort Payne,AL,35968,"","",34.43964327,-85.75586629,9:00 AM - 3:30 PM - Monday - Friday
Enterprise Civic Center,2401 Neal Metcalf Road,Enterprise,AL,36330,"","",31.3061736,-85.8631787,10a - 2p
Greater Mobile Urgent Care,2350 Schillinger Road,Mobile,AL,36695,"","",30.642031,-88.2250809,8:00 AM - 8:00 PM - Monday - Friday /8:00 AM - 4:00 PM Saturday & Sunday
Hale County Hospital,508 Greene Street,Greensboro,AL,36744,"","",32.69765472,-87.59923725,8:00 AM - 5:00 PM - Monday-Friday
Hoover Urgent Care Clinic,"2503 Highway 150, Suite 105",Hoover,AL,35226,"","",33.39853859,-86.84437876,M-F 8a - 5:30p / Sat-Sun 9a - 5p
Ridgecrest Regional Hospital,1081 N China Lake Blvd,Ridgecrest,CA,93555,"","",35.64060602,-117.6704826,24 hrs
Ike Creek Family Care Troy,101 Hunters Mountain Pkwy,Troy,AL,36079,"","",31.798636,-85.98318822,8a-12p
Lawrence Medical Center,202 Hospital St,Moulton,AL,35650,"","",34.48365881,-87.28591821,10a - 1p
Med Plus,2908 Mall Rd,Florence,AL,"","","",34.8397431,-87.638633,7a - 7p
Norwood Clinic,"339 Walker Chapel Plaza, Suite 115",Fultondale,AL,35068,"","",33.6110065,-86.7979675,M-F 8a - 9p / Saturday 10a - 4p
Pike Internal Medicine,1350 Highway 231,Troy,AL,36081,"","",31.7802978,-85.9440951,M-Th 8a - 5p / Fri. 8a - 12p
Baldwin County Health Department,23280 Gilbert Drive,Robertsdale,AL,36567,888-264-2256,http://www.adph.org/dallas/,30.5644314,-87.710093,10a - 2p
RMC Health System Drive-Thru Screening Site,230 East Tenth Street,Anniston,AL,36207,"","",33.6570386,-85.82607736,8:30 AM - 4:30 PM or until appointments handled / Monday - Friday
Ross Bridge Medical Center,3635 Market Street,Hoover,AL,35226,"","",33.39853859,-86.84437876,
Thrive Urgent Care,3500 Cloverdale Road,Florence,AL,"","","",34.8526401,-87.6906904,M-F 8a - 8p / Sat. 8a - 6p / Sun. 2p - 6p
Bullock County Health Department,674 Hicks Industrial Boulevard,Union Springs,AL,36089,888-264-2256,http://www.adph.org/dallas/,32.15193563,-85.69979313,10a - 2p
Trussville Urgent Care,1960 Gadsden Highway,Trussville,AL,35235,"","",33.6102668,-86.6267842,7 days a week; 9 a.m. – 4 p.m
United Doctor's Family Medical Center,1860 US Highway 431 N,Boaz,AL,35957,256-840-8181,"",34.2130248,-86.1543249,8a - 3p
Huntsville Hospital Fever & Flu Clinic,6002 Valley Park Dr NW,Huntsville,AL,35810,256 265-1000,"",34.79370307,-86.60380083,9:00 AM - 3:00 PM - Monday - Friday
CABUN Rural Health Services - Hampton,402 South Lee Street,Hampton,AR,71744,"",http://www.cabun.org/,33.5344422,-92.47029837,Call ahead
CABUN Rural Health Services - Strong,253 South Concord,Strong,AR,71765,"",http://www.cabun.org/,33.10873536,-92.35633325,Call ahead
CABUN Rural Health Services - Bearden,150 School Street,Bearden,AR,71720,"",http://www.cabun.org/MeettheProviders/BeardenHealthCenter.aspx,33.72401363,-92.61898063,Call ahead
CABUN Rural Health Services - Lewisville,1117 Chestnut Street,Lewisville,AR,71845,"",http://www.cabun.org/MeettheProviders/LewisvilleFamilyPracticeCenter.aspx,33.36630473,-93.57885941,Call ahead
"1st Choice Health Systems, Inc.",141 Betty Drive,Pocahontas,AR,72455,"",https://1stchoice-ar.org/,36.23631491,-90.9608392,Call ahead
"Healthy Connections, Inc.",136 Health Park Lane,Mena,AR,71953,888-710-8220,https://healthy-connections.org/,34.59301575,-94.20854028,
Arkansas Department of Health,4815 West Markham Street,Little Rock,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,34.7497899,-92.3265533,Call ahead.
ARcare - England,227 Pine Bluff Hwy,England,AR,72046,"",https://www.arcare.net/,34.54545112,-91.95682722,
Lonoke ARcare,1310 N Central St,Lonoke,AR,72086,"",https://www.arcare.net/,34.79528312,-91.89816387,
Mainline Health Systems Inc.,300 South School Street,Dermott,AR,71638,"",https://www.mainlinehealth.org/conditions-and-treatments/conditions/covid-19,33.5243652,-91.43919459,
Baptist Health Family Clinic-Caddo Valley,10 Montgomery Drive,Arkadelphia,AR,71923,"",https://www.baptist-health.com/location/baptist-health-cardiac-rehab-heber-springs/,34.18262191,-93.06805019,Mon - Fri 8am to 12pm and 1pm to 5pm
Baptist Medical Center - Heber Springs,1800 By Pass Rd,Heber Springs,AR,72543,"",https://www.baptist-health.com/location/baptist-health-cardiac-rehab-heber-springs/,35.50445238,-91.9981521,
"Boston Mountain Rural Health Systems, Inc.",465 Medical Center Parkway,Clinton,AR,72031,"",https://www.bmrhc.net/,35.55890863,-92.45474005,
"Boston Mountain Rural Health Systems, Inc.",1103 West Main Street,Green Forest,AR,72638,"",https://www.bmrhc.net/,36.33686881,-93.45067367,
"Boston Mountain Rural Health Systems, Inc.",1002 North Spring Street,Harrison,AR,72601,"",https://www.bmrhc.net/,36.23920737,-93.10992639,
"Boston Mountain Rural Health Systems, Inc.",609 Clark St,Jasper,AR,72641,"",https://www.bmrhc.net/,36.00446144,-93.19207502,
Chicot County Health Unit Lake Village,2729 Highway 65 82,Lake Village,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,33.3064148,-91.2903886,Call ahead.
"Boston Mountain Rural Health Systems, Inc.",2263 Highway 65,North Marshall,AR,72650,"",https://www.bmrhc.net/,35.90908078,-92.66294579,
Cleburne County Health Unit,600 South 11th Street,Heber Springs,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,35.48675,-92.041214,Call ahead.
Crawford County Health Unit,2040 Chestnut Street,Van Buren,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,35.4345847,-94.3401204,Call ahead.
Crittenden County Health Unit,901 North 7th Street,West Memphis,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,35.15488,-90.175835,Call ahead.
"Boston Mountain Rural Health Systems, Inc.",358 East Valley Street,Yellville,AR,72687,"",https://www.bmrhc.net/,36.22495924,-92.68011136,
Jefferson Regional Medical Center (DRIVE-THRU),4201 Mulberry,Pine Bluff,AR,71603,"",https://www.jrmc.org/covid19/,34.18661518,-92.01520646,
Drew County Health Unit,940 Scogin Drive,Monticello,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,33.608765,-91.81501,Call ahead.
Independence County Health Unit,120 Weaver Avenue,Batesville,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,35.7674148,-91.5847297,Call ahead.
Mainline Health Systems Inc.,579 East Beouff Street,Eudora,AR,71640,"",https://www.mainlinehealth.org/conditions-and-treatments/conditions/covid-19,33.11203439,-91.25608735,
Mainline Health Systems Inc.,233 North Main Street,Portland,AR,71663,"",https://www.mainlinehealth.org/conditions-and-treatments/conditions/covid-19,33.23890769,-91.51170276,
Logan County Health Unit - Paris,150 South Lowder Street,Paris,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,35.290928,-93.71406,Call ahead.
Lonoke County Health Unit - Lonoke,306 North Center Street,Lonoke,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,34.786182,-91.90004,Call ahead.
Mainline Health Systems Inc.,110 North Drew Street,Star City,AR,71667,"",https://www.mainlinehealth.org/conditions-and-treatments/conditions/covid-19,33.94276616,-91.84563271,
Mainline Health Systems Inc.,1012 East Church Suite B,Warren,AR,71671,"",https://www.mainlinehealth.org/conditions-and-treatments/conditions/covid-19,33.60907143,-92.04896587,
Mainline Health Systems Inc.,203 McCombs Street,Wilmot,AR,71676,"",https://www.mainlinehealth.org/conditions-and-treatments/conditions/covid-19,33.05961027,-91.57254344,
Altheimer Clinic,309 S Edline,Altheimer,AR,72004,"","",34.31495202,-91.8425275,
Amity Community Health Center,329 North Hill Street,Amity,AR,71921,"","",34.26815674,-93.45894169,
Hughes Clinic,503 S Broadway St,Hughes,AR, ,"","",34.949717,-90.47848031,
"Healthy Connections, Inc. (Mena Street)","1201 Mena Street, Suite 2",Mena,AR,71953,"",https://healthy-connections.org/,34.57935524,-94.23298473,
Carbon Health - Berkeley,2920 Telegraph Ave,Berkeley,CA,94705,"",https://carbonhealth.com/berkeley,37.8569028,-122.2600272,
Pulaski County Health Unit - Central Little Rock,3915 West 8th Street,Little Rock,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,34.7434497,-92.3173479,Call ahead.
Pulaski County Health Unit - Jacksonville,3000 North 1st Street,Jacksonville,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,34.891804,-92.10332,Call ahead.
Mountgomery County Community Clinic,534 Luzerne St,Mount Ida,AR,71957,"","",34.55025873,-93.64065723,
Pine Bluff Medical / Dental,1101 South Tennessee Street,Pine Bluff,AR, ,"","",34.21894425,-91.99782637,
Pulaski County Health Unit - North Little Rock,2800 Willow Street,North Little Rock,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,34.7805107,-92.2711179,Call ahead.
Redfield Center,113 River Road,Redfield,AR,72132,"","",34.44752509,-92.18473745,
Waldron Family Clinic,2074 Rice Road,Waldron,AR, ,"","",34.90443921,-94.11409272,
Pulaski County Health Unit - Southwest Little Rock,6800 Baseline Road,Little Rock,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,34.669453,-92.35326,Call ahead.
El Camino Health Urgent Care - Cupertino,19600 Vallco Pkwy Ste 170,Cupertino,CA,95014,"",https://carbonhealth.com/cupertino,37.32561,-122.01135,
Washington County Health Unit,3270 North Wimberly Drive,Fayetteville,AR, ,800-803-7847,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus,36.11136,-94.15416,Call ahead.
Cobre Valley Regional Medical Center,5880 S Hospital Dr,Globe,AZ,85501,928-425-3261,https://www.cvrmc.org,33.40651461,-110.8274328,7am-4pm
NextCare Urgent Care,600 S Dobson Rd,Chandler,AZ,85224,"","",33.29584655,-111.8765788,8:00am-12:00am 7 days/week
NextCare Urgent Care,9494 W Northern Ave #101,Glendale,AZ,85305,"","",33.55175672,-112.2627183,8:00am-12:00 am 7 days/week
Banner - University Medical Center Green Valley Multispecialty Services,1141 S La Canada Dr,Green Valley,AZ,85614,844-549-1851,https://www.bannerhealth.com/,31.85378396,-110.9984513,7am-6pm
Banner - University Medicine Multispecialty Services Clinic,"707 N Alvernon Way, 1st floor, Suite 201",Tucson,AZ,85711,844-549-1851,https://www.bannerhealth.com/,32.23105881,-110.9101247,7am-6pm
Banner - University Medicine Primary Care Clinic,"7355 S Houghton Rd, Suite 208",Tucson,AZ,85747,844-549-1851,https://www.bannerhealth.com/,32.11840573,-110.7709515,7am-6pm
Banner Payson Medical Center,807 S Ponderosa St,Payson,AZ,85541,844-549-1851,https://www.bannerhealth.com/,34.23052307,-111.322163,7am-4pm
NextCare Urgent Care,18589 N 59th Ave,Glendale,AZ,85308,"","",33.653655,-112.184685,8:00am-8:00pm 7 Days/Week
NorthBay HealthCare - Fairfield,"1320 Travis Blvd, Suite C",Fairfield,CA,94533,"",https://carbonhealth.com/fairfield-northbay,38.25821,-122.050545,
Stanford Primary Care in Los Altos,960 N. San Antonio Road,Los Altos,CA,94022,650-736-5211,https://stanfordhealthcare.org/medical-clinics/stanford-primary-care-los-altos.html,37.399475,-122.114334,Call ahead
NextCare Urgent Care,1701 E Thomas Rd,Phoenix,AZ,85016,"","",33.47989933,-112.0446556,8:00am-12:00am 7 days/week
NextCare Urgent Care,5920 W McDowell Rd,Phoenix,AZ,85035,"","",33.46639265,-112.1878396,8:00am-8:00pm
NextCare Urgent Care,2122 N Scottsdale Rd,Scottsdale,AZ,85257,"","",33.47162578,-111.9265765,"8:00am-8:00pm M-F, 8:00am-4:00pm SS"
The Coconino County Department of Health and Human Services drive-up coronavirus swab testing,2446 Fort Tuthill Loop,Flagstaff,AZ,86004,928-679-7300,https://www.coconino.az.gov/,35.14127839,-111.6927137,Sun - Thur 10 a.m. - 3 p.m. (as supplies last)
Mayo Clinic,13400 E. Shea Blvd.,Scottsdale,AZ,85259,"",https://www.mayoclinic.org/patient-visitor-guide/arizona,33.5891129,-111.79394,Call ahead
Banner - University Medical Center South Campus,2800 E Ajo Way,Tucson,AZ,85713,844-549-1851,https://www.bannerhealth.com/,32.17592133,-110.9307712,7am-6pm
San Carlos Apache Healthcare Corporation,103 Medicine Way Rd,Peridot,AZ,85542,928-475-1400,https://www.scahealth.org/,33.29467428,-110.418056,Call your doctor before visiting if you may have COVID-19. Source: CDC
Banner - University Medicine Family Medicine Clinic,3950 S Country Club Rd,Tucson,AZ,85714,844-549-1851,https://www.bannerhealth.com/,32.17604644,-110.9264101,7am-6pm
Banner - University Medicine Multispecialty Services Clinic,265 W Ina Rd,Tucson,AZ,85704,844-549-1851,https://www.bannerhealth.com/,32.335911,-110.973672,7am-6pm
Mayo Clinic Hospital,5777 E. Mayo Blvd.,Phoenix,AZ,85054,"",https://www.mayoclinic.org/patient-visitor-guide/arizona/campus-buildings-maps/mayo-clinic-hospital,33.6577964,-111.95396,Call ahead
Banner - University Medicine Multispecialty Services Clinic,7901 E 22nd St,Tucson,AZ,85710,844-549-1851,https://www.bannerhealth.com/,32.207085,-110.823228,7am-6pm
Banner - University Medicine Primary Care Clinic,"3838 N Campbell Ave, 3rd Floor, Clinic G",Tucson,AZ,85719,844-549-1851,https://www.bannerhealth.com/,32.27665157,-110.9437671,7am-6pm
Banner - University Medicine Primary Care Clinic,"6860 E Sunrise Dr, Suite 100",Tucson,AZ,85750,844-549-1851,https://www.bannerhealth.com/,32.30878361,-110.8459975,7am-6pm
Apache County Health Department,935 S 1st W,St. Johns,AZ, ,844-542-8201,http://www.co.apache.az.us/health/,34.504498,-109.37961,Call your doctor before visiting if you may have COVID-19. Source: CDC
Arizona Department of Health Services,150 North 18th Avenue,Phoenix,AZ,85007,844-542-8201,http://azdhs.gov/index.htm,33.446476,-112.09816,Call your doctor before visiting if you may have COVID-19. Source: CDC
Cochise County Health Department,1415 West Melody Lane,Bisbee,AZ,85603,844-542-8201,http://cochise.az.gov/cochise_health.aspx?id=260&ekmensel=c57efa7b_26_0_260_7,31.3913501,-109.9300216,Call your doctor before visiting if you may have COVID-19. Source: CDC
Butte County Public Health,202 Mira Loma Drive,Oroville,CA,95965,"","",39.52253815,-121.5517035,8:00 am to 5:00 pm
Coconino County Health Department,2625 North King Street,Flagstaff,AZ, ,844-542-8201,http://www.coconino.az.gov/health/,35.214,-111.61071,Call your doctor before visiting if you may have COVID-19. Source: CDC
Greenlee County Health Department,253 5th Street,Clifton,AZ, ,844-542-8201,http://www.co.greenlee.az.us/health/,33.0463852,-109.2906338,Call your doctor before visiting if you may have COVID-19. Source: CDC
Maricopa County Department of Public Health,4041 North Central Avenue,Phoenix,AZ, ,844-542-8201,https://www.maricopa.gov/publichealth,33.410286,-112.073364,Call your doctor before visiting if you may have COVID-19. Source: CDC
Kaiser Permanente San Francisco Medical Center,2425 Geary Blvd,San Francisco,CA,94115,(415) 833-2000,"",37.78231025,-122.4432243,24h
Accelerated Urgent Care,212 Coffee Rd,Bakersfield,CA,93309,"","",35.35645782,-119.0912759,8AM‚Äì9PM
Mohave County Department of Public Health,700 West Beale Street,Kingman,AZ, ,844-542-8201,http://www.mohavecounty.us/ContentPage.aspx?id=127&cid=153,35.19068,-114.06499,Call your doctor before visiting if you may have COVID-19. Source: CDC
Navajo County Public Health Services,117 East Buffalo Street,Holbrook,AZ, ,844-542-8201,http://www.navajocountyaz.gov/Departments/Public-Health-Services,34.903812,-110.158035,Call your doctor before visiting if you may have COVID-19. Source: CDC
High Desert Medical Group,43839 15th St W.,Lancaster,CA,93534,"","",34.67879343,-118.1581168,6:00 AM to 11:00 PM
Las Islas Family Medical Group,2400 S C St,Oxnard,CA,93033,"","",34.17700082,-119.1813104,"Mon - Fri 9am to 7pm, Weekends 9am to 5pm"
Pima County Health Department,3950 South Country Club Road,Tucson,AZ, ,844-542-8201,http://webcms.pima.gov/government/health_department,32.1759497,-110.9278985,Call your doctor before visiting if you may have COVID-19. Source: CDC
Pinal County Public Health Department,500 South Central Avenue,Florence,AZ, ,844-542-8201,http://pinalcountyaz.gov/publichealth/pages/home.aspx,33.02843,-111.390564,Call your doctor before visiting if you may have COVID-19. Source: CDC
Banner - University Medicine Primary Care Clinic,"8020 N Cortaro Rd, Suite 150",Marana,AZ,85743,844-549-1851,https://www.bannerhealth.com/,32.35426676,-111.0942704,7am-6pm
Carbon Health - Pasadena,"600 E Colorado Blvd , #120",Pasadena,CA,91101,"","",34.14552067,-118.1379492,Everyday 9:00 AM ‚Äì 7:00 PM
VA Central California Health Care System,2615 E Clinton Ave,Fresno,CA,93703,"","",36.7734956,-119.7790379,"8:00 am - 4:30 pm, M-F. Closed Saturday and Sunday"
Stanford Primary Care in Santa Clara,"2518 Mission College Boulevard, Suite 101",Santa Clara,CA,95054,650-736-5211,https://stanfordhealthcare.org/medical-clinics/stanford-primary-care-santa-clara.html,37.389584,-121.9714,Call ahead
NorthBay HealthCare - Vacaville,"1679 E Monte Vista Ave, Suite 104",Vacaville,CA,95688,"",https://carbonhealth.com/vacaville,38.364864,-121.96489,
Stanford Primary Care in Portola Valley,3250 Alpine Road,Portola Valley,CA,94028,650-736-5211,https://stanfordhealthcare.org/medical-clinics/stanford-primary-care-portola-valley.html,37.398994,-122.1925,Call ahead
Carbon Health - SF Castro,1998 Market St,San Francisco,CA,94102,"",https://carbonhealth.com/san-francisco,37.769695,-122.426285,
Carbon Health - SF Financial District,55 Pacific Ave,San Francisco,CA,94111,"",https://carbonhealth.com/carbon-financial-district,37.798084,-122.397964,
El Camino Health Urgent Care - San Jose,4150 N 1st St ,San Jose,CA,95134,"",https://carbonhealth.com/san-jose,37.41552,-121.9546,
Express Care San Jose,"52 Skytop Street, Suite 10",San Jose,CA,95134,"",https://stanfordhealthcare.org/medical-clinics/express-care-san-jose.html,37.404102,-121.94319,
LA County Public Health Laboratory (PHL):,12750 Erickson Avenue,Downey,CA,90242,"","",33.92540859,-118.1603891,"Monday - Friday 8:00 AM to 5:00 PM,  Saturday 8:00 AM - 4:30 PM"
Carbon Health,2920 Telegraph Ave,Berkeley,CA,94705,"","",37.85688107,-122.2599602,Everyday 9:00 AM ‚Äì 7:00 PM
El Camino Health Urgent Care - Cupertino,19600 Vallco Pkwy Ste 170,Cupertino,CA,95014,"","",37.32507901,-122.01146,"Everyday, 9:00 AM ‚Äì 7:00 PM"
Carbon Health - Echo Park,2110 W Sunset Blvd,Los Angeles,CA,90026,"","",34.07751463,-118.2641137,Everyday 9:00 AM ‚Äì 7:00 PM
NorthBay HealthCare - Fairfield,"1320 Travis Blvd, Suite C",Fairfield,CA,94533,"","",38.25827485,-122.0515498,"Everyday, 11:00 AM ‚Äì 9:00 PM"
El Camino Health Urgent Care - Mountain View,1150 West El Camino Real,Mountain View,CA,94040,"","",37.38806574,-122.087672,"Everyday, 9:00 AM ‚Äì 7:00 PM"
Carbon Health,411 Grand Ave,Oakland,CA,94610,"","",37.80865631,-122.253463,Everyday 8:00 AM ‚Äì 6:00 PM
Carbon Health - SF Castro,1998 Market St,San Francisco,CA,94102,"","",37.7697922,-122.4262661,"Everyday, 9:00 AM ‚Äì 7:00 PM"
El Camino Health Urgent Care - San Jose,4150 N 1st St,San Jose,CA,95134,"","",37.41711775,-121.9540195,"Everyday, 9:00 AM ‚Äì 7:00 PM"
NorthBay HealthCare - Vacaville,"1679 E Monte Vista Ave, Suite 104",Vacaville,CA,95688,"","",38.36973616,-121.9600859,"Everyday, 9:00 AM ‚Äì 7:00 PM"
Clovis Urgent Care,1555 Shaw Ave,Clovis,CA,93611,"","",36.80870137,-119.6875647,"M- F 8:00 am - 6:00 pm, Sat - Sun 9:00 am - 5:00 pm"
Forward Clinic at Century City,10250 Santa Monica Blvd #1450,Los Angeles,CA,90067,"","",34.05950323,-118.4195403,1-877-777-5799
